ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
15610,Male,Single,Graduate,2,5,14,52959,2,1,Testing,3,2,2,4,1,1,11,5,7,3,2,Senior Developer,No
15611,Male,Single,Post-Graduate,3,4,10,64082,2,-1,Product Management,2,5,0,3,2,3,19,6,9,4,5,Product Manager,Yes
15612,Female,Married,Graduate,1,4,12,45549,2,-1,DevOps,2,4,5,4,5,4,11,4,10,1,1,Product Manager,No
15613,Male,Married,Post-Graduate,1,5,7,90275,3,1,Training,3,2,1,1,2,1,12,5,11,2,5,Product Owner,No
15614,Female,Single,Post-Graduate,1,3,15,53422,2,1,People Management,2,1,3,3,5,2,18,4,8,1,3,Senior Developer,No
15615,Male,Divorced,Graduate,3,4,11,50667,2,0,HR,2,7,4,3,4,4,20,7,8,3,4,Product Manager,Yes
15616,Female,Single,Graduate,3,4,17,55618,2,1,Consultancy,2,2,0,1,2,1,20,5,7,1,3,Senior Developer,Yes
15617,Male,Single,Post-Graduate,3,3,6,94677,2,1,Development,3,4,6,1,2,1,18,9,14,2,5,VP,Yes
15618,Female,Married,Post-Graduate,4,4,7,94061,2,-2,People Management,3,4,3,2,4,1,12,7,9,4,4,Product Owner,Yes
15619,Female,Married,Graduate,3,3,8,85501,2,-1,People Management,3,7,3,1,2,2,17,7,11,2,4,VP,No
15620,Male,Divorced,Graduate,2,3,6,89490,3,0,Sales,3,6,1,5,3,1,15,9,14,2,3,VP,Yes
15621,Male,Married,Graduate,2,5,18,56918,2,-2,Development,3,3,1,3,4,4,18,5,6,4,1,Senior Developer,No
15622,Male,Married,Graduate,3,3,9,85293,3,1,Development,3,6,2,3,5,1,12,4,11,4,3,Product Owner,No
15623,Female,Married,Post-Graduate,1,4,14,56357,2,1,Sales,3,2,2,2,2,1,16,5,5,2,1,Senior Developer,Yes
15624,Male,Married,Post-Graduate,1,4,14,56276,2,1,Testing,2,3,2,1,3,1,12,5,6,4,2,Senior Developer,Yes
15625,Female,Divorced,Doctorate,1,5,11,63705,2,-2,HR,3,4,3,5,1,2,14,7,8,3,4,Product Manager,Yes
15626,Female,Married,Graduate,4,4,18,64658,2,-1,HR,2,3,0,1,5,1,8,3,5,3,3,Senior Developer,No
15627,Male,Married,Graduate,3,5,8,64242,2,-2,Training,3,3,0,5,5,1,18,4,10,4,3,Product Manager,Yes
15628,Male,Married,Post-Graduate,4,4,8,88418,3,1,HR,3,5,1,5,4,3,16,6,11,2,5,VP,No
15629,Male,Married,Graduate,4,5,9,47184,2,-1,Training,2,3,2,5,2,3,13,4,10,1,4,Product Manager,Yes
15630,Male,Married,Doctorate,4,3,6,92587,3,1,Testing,3,6,1,1,5,2,11,8,9,2,5,Product Owner,No
15631,Male,Married,Post-Graduate,4,4,7,75286,2,-2,DevOps,3,5,2,5,4,2,15,8,12,3,3,VP,Yes
15632,Female,Single,Doctorate,2,4,9,90212,3,-1,HR,3,7,3,5,5,1,16,6,11,3,4,Product Owner,Yes
15633,Female,Married,Post-Graduate,4,3,13,49759,2,1,Product Management,3,3,3,5,2,4,13,4,6,4,1,Senior Developer,No
15634,Male,Married,Graduate,2,4,9,80697,3,1,DevOps,3,9,4,5,5,2,19,4,11,4,3,VP,Yes
15635,Male,Divorced,Post-Graduate,4,5,17,64463,2,0,Sales,2,1,3,5,2,1,10,4,7,2,4,Senior Developer,Yes
15636,Male,Single,Post-Graduate,4,4,6,91344,2,1,HR,3,6,3,4,1,2,20,7,10,4,1,VP,No
15637,Female,Married,Post-Graduate,2,3,11,55405,2,1,Training,2,7,0,2,2,3,9,7,8,4,2,Product Manager,No
15638,Female,Married,Post-Graduate,2,3,14,50326,2,-2,Product Management,3,1,1,2,3,2,19,4,7,1,2,Senior Developer,Yes
15639,Male,Married,Graduate,2,4,8,87096,3,0,Development,3,4,1,2,1,2,18,9,11,3,5,VP,No
15640,Male,Single,Post-Graduate,1,4,8,58871,2,-1,People Management,3,2,4,3,2,1,20,5,9,3,5,Product Manager,No
15641,Female,Single,Post-Graduate,2,3,6,94691,2,1,Sales,3,4,1,4,1,2,15,10,12,3,5,VP,Yes
15642,Female,Married,Graduate,4,3,9,91033,2,1,Testing,3,9,1,3,2,1,17,6,11,3,1,VP,Yes
15643,Male,Single,Doctorate,4,4,13,57972,2,0,Development,3,1,1,5,4,1,15,4,6,2,5,Senior Developer,Yes
15644,Male,Married,Post-Graduate,3,5,9,88372,3,-2,Development,3,9,6,3,5,1,20,8,12,3,2,VP,Yes
15645,Female,Married,Graduate,3,4,8,54499,2,1,Development,2,4,5,2,2,2,15,4,9,4,3,Product Manager,Yes
15646,Male,Married,Graduate,3,4,14,61602,2,1,Sales,2,0,2,2,5,3,20,4,8,2,3,Senior Developer,Yes
15647,Male,Married,Graduate,4,4,17,63288,2,0,Development,3,2,0,3,5,2,19,3,8,1,4,Senior Developer,Yes
15648,Female,Married,Post-Graduate,2,5,12,45736,2,0,Development,3,3,3,1,3,4,14,4,10,2,4,Product Manager,Yes
15649,Male,Married,Graduate,2,4,11,56594,2,-1,Testing,3,7,0,5,1,2,11,5,10,4,5,Product Manager,Yes
15650,Female,Single,Doctorate,4,4,8,89126,2,1,Public Relations,3,4,5,4,2,3,18,5,11,2,2,Product Owner,No
15651,Male,Single,Graduate,1,3,17,54466,2,-1,People Management,3,1,1,1,4,4,20,5,6,1,2,Senior Developer,Yes
15652,Male,Divorced,Doctorate,4,3,9,86890,3,-2,Consultancy,3,7,1,1,5,3,16,7,10,4,3,Product Owner,No
15653,Male,Married,Graduate,2,4,14,50394,2,-1,Product Management,3,3,0,2,3,2,9,4,8,2,5,Senior Developer,Yes
15654,Male,Married,Graduate,3,4,7,94276,2,1,HR,3,5,1,4,5,4,11,3,10,4,2,Product Owner,No
15655,Female,Married,Post-Graduate,4,4,12,46859,2,-1,Public Relations,2,7,2,3,5,1,8,3,8,1,4,Product Manager,No
15656,Male,Married,Graduate,3,5,8,58704,2,-1,Training,2,6,4,4,1,2,19,4,8,4,4,Product Manager,Yes
15657,Female,Married,Graduate,2,4,18,58257,2,1,Sales,3,1,3,2,3,1,12,3,8,2,4,Senior Developer,No
15658,Male,Single,Graduate,2,4,7,92968,2,-1,Public Relations,3,5,4,2,3,2,9,8,9,1,4,Product Owner,Yes
15659,Male,Married,Post-Graduate,2,3,11,49922,2,-2,Development,2,5,1,3,5,2,8,7,8,1,3,Product Manager,No
15660,Male,Single,Doctorate,2,3,14,63502,2,-2,People Management,3,0,1,5,5,1,12,3,5,2,2,Senior Developer,Yes
15661,Male,Married,Post-Graduate,3,3,18,55345,2,-1,Product Management,3,1,0,4,5,4,18,4,6,2,5,Senior Developer,Yes
15662,Male,Divorced,Post-Graduate,3,3,7,77678,3,-1,Consultancy,3,4,3,5,2,4,9,6,9,1,1,Product Owner,No
15663,Female,Married,Graduate,1,5,9,77482,3,-2,HR,3,7,2,5,2,2,17,3,11,3,4,Product Owner,Yes
15664,Male,Married,Graduate,1,3,12,46598,2,-2,Public Relations,2,2,4,3,4,4,18,7,10,1,5,Product Manager,Yes
15665,Male,Married,Graduate,3,4,9,79240,3,1,Development,3,4,4,1,5,4,18,4,14,3,5,VP,Yes
15666,Female,Married,Post-Graduate,3,4,8,48933,2,-2,Product Management,2,3,3,5,3,1,12,7,9,2,4,Product Manager,Yes
15667,Female,Married,Post-Graduate,4,5,9,83955,3,1,HR,3,2,5,2,1,3,12,7,10,2,1,Product Owner,No
15668,Male,Married,Graduate,1,4,11,51382,2,-2,DevOps,2,3,2,3,5,3,9,4,8,3,1,Product Manager,No
15669,Male,Married,Graduate,3,5,16,45212,2,1,Development,3,0,2,2,3,1,17,4,7,2,3,Senior Developer,Yes
15670,Female,Single,Graduate,4,3,8,80280,2,-2,HR,3,9,5,2,3,1,16,6,13,4,2,VP,Yes
15671,Female,Married,Graduate,3,3,8,91325,3,-2,Training,3,4,3,2,2,3,17,8,11,4,2,Product Owner,Yes
15672,Male,Married,Post-Graduate,2,5,8,85174,3,-1,DevOps,3,4,2,3,3,2,15,4,13,4,3,VP,No
15673,Female,Married,Post-Graduate,3,5,6,85739,3,0,Public Relations,3,6,0,3,3,2,17,3,10,4,2,VP,No
15674,Female,Divorced,Graduate,1,3,7,76278,3,-2,Development,3,8,4,1,3,1,20,9,14,3,4,VP,Yes
15675,Female,Married,Graduate,4,3,10,61418,2,0,Public Relations,3,4,4,2,5,1,9,3,8,3,4,Product Manager,Yes
15676,Male,Married,Graduate,4,3,14,53867,2,1,Product Management,3,2,0,3,1,1,20,4,8,3,5,Senior Developer,Yes
15677,Male,Single,Doctorate,2,3,6,79299,2,0,Development,3,7,0,5,3,3,15,5,9,4,2,Product Owner,Yes
15678,Female,Married,Post-Graduate,4,3,9,77684,3,-1,HR,3,3,1,2,4,3,15,5,10,3,4,Product Owner,No
15679,Male,Married,Doctorate,4,3,8,88496,2,1,DevOps,3,4,0,4,2,1,20,4,10,3,4,VP,No
15680,Female,Married,Post-Graduate,3,3,15,50081,2,0,People Management,2,2,3,1,5,1,10,3,8,2,5,Senior Developer,Yes
15681,Female,Single,Doctorate,1,5,8,80061,2,0,DevOps,3,9,4,4,4,1,17,10,13,3,5,VP,Yes
15682,Male,Married,Post-Graduate,2,3,8,94908,2,-1,Public Relations,3,6,2,2,4,2,12,3,9,2,5,Product Owner,Yes
15683,Male,Married,Post-Graduate,4,3,9,83740,2,1,DevOps,3,2,5,1,1,1,13,3,9,2,3,Product Owner,Yes
15684,Female,Married,Graduate,3,4,9,82648,2,-2,DevOps,3,6,1,5,3,2,10,3,9,4,2,Product Owner,No
15685,Male,Married,Graduate,4,4,9,51486,2,1,Public Relations,2,6,5,1,2,4,15,7,10,2,2,Product Manager,Yes
15686,Male,Married,Post-Graduate,3,4,6,89018,2,-2,Product Management,3,3,3,4,5,1,16,10,10,3,4,VP,Yes
15687,Male,Single,Post-Graduate,1,3,12,59421,2,0,Product Management,3,5,4,3,4,4,8,3,8,1,3,Product Manager,Yes
15688,Male,Married,Post-Graduate,3,3,9,84215,2,-2,Training,3,6,5,1,4,3,9,6,9,1,5,Product Owner,No
15689,Female,Married,Post-Graduate,4,3,12,58822,2,1,Training,3,1,1,3,1,3,10,3,5,1,1,Senior Developer,Yes
15690,Female,Married,Graduate,4,5,6,87423,3,-2,Consultancy,3,4,5,2,3,4,15,4,10,4,4,Product Owner,No
15691,Male,Single,Doctorate,1,3,8,89714,3,1,Public Relations,3,3,3,3,2,4,11,4,9,3,3,Product Owner,Yes
15692,Female,Single,Graduate,3,5,8,78073,2,-1,People Management,3,3,2,4,3,1,18,4,9,2,3,Product Owner,Yes
15693,Female,Married,Graduate,4,3,18,61722,2,1,DevOps,2,3,1,2,4,4,12,4,5,4,3,Senior Developer,Yes
15694,Male,Married,Post-Graduate,1,3,9,54473,2,0,Public Relations,3,4,1,4,5,4,9,4,8,1,5,Product Manager,Yes
15695,Male,Married,Graduate,4,4,7,92166,3,0,Development,3,4,4,3,1,1,15,5,10,4,4,VP,Yes
15696,Male,Married,Post-Graduate,2,4,8,85904,2,-2,People Management,3,9,4,1,2,1,15,7,13,4,3,VP,No
15697,Male,Single,Post-Graduate,4,5,9,48610,2,-2,DevOps,3,6,1,2,5,1,19,7,9,1,4,Product Manager,Yes
15698,Male,Single,Post-Graduate,3,3,9,83966,3,1,HR,3,3,2,4,3,4,15,8,11,2,4,Product Owner,Yes
15699,Female,Divorced,Post-Graduate,1,3,7,90002,2,-2,Sales,3,7,3,3,5,2,14,5,10,4,4,Product Owner,Yes
15700,Female,Married,Post-Graduate,1,4,12,60978,2,-2,Product Management,2,4,0,5,1,1,11,3,10,2,5,Product Manager,Yes
15701,Female,Married,Graduate,4,5,15,53988,2,-2,Testing,2,3,1,3,2,4,13,5,5,3,2,Senior Developer,Yes
15702,Male,Married,Post-Graduate,4,5,7,81944,2,1,Consultancy,3,3,4,1,5,3,17,7,11,4,1,VP,Yes
15703,Male,Married,Graduate,4,3,8,89292,3,-1,Public Relations,3,5,5,1,4,2,9,5,9,1,5,Product Owner,Yes
15704,Male,Married,Doctorate,3,4,12,63139,2,1,Product Management,2,3,0,4,2,4,17,3,7,3,4,Senior Developer,Yes
15705,Male,Married,Post-Graduate,2,4,12,49644,2,1,Product Management,2,7,0,5,4,2,15,6,8,3,2,Product Manager,No
15706,Female,Married,Post-Graduate,2,3,11,52043,2,-2,Consultancy,3,3,1,2,4,3,8,4,8,1,4,Product Manager,Yes
15707,Male,Married,Graduate,4,4,17,45123,2,0,Testing,3,0,1,3,5,4,10,5,7,1,5,Senior Developer,Yes
15708,Female,Married,Graduate,3,3,9,78215,3,-2,Sales,3,7,1,3,5,1,19,8,13,3,2,VP,No
15709,Male,Married,Graduate,2,3,12,56993,2,-1,Testing,2,1,3,1,3,4,11,3,7,4,5,Senior Developer,No
15710,Male,Married,Doctorate,3,5,6,85957,2,1,Training,3,3,0,1,3,1,17,7,12,2,2,VP,Yes
15711,Male,Married,Post-Graduate,1,5,6,89894,2,-2,Sales,3,6,1,4,5,3,14,6,10,3,4,Product Owner,No
15712,Male,Married,Graduate,2,3,13,57695,2,-2,Development,2,0,3,1,2,2,17,5,8,4,5,Senior Developer,Yes
15713,Male,Married,Doctorate,2,3,12,53764,2,-2,Development,2,1,1,1,4,2,14,4,7,2,5,Senior Developer,No
15714,Female,Single,Graduate,1,3,9,87573,3,-2,People Management,3,5,0,2,1,1,10,6,9,3,2,Product Owner,Yes
15715,Male,Married,Post-Graduate,4,3,6,76338,2,-1,Sales,3,7,5,5,3,4,8,5,8,1,3,Product Owner,Yes
15716,Female,Single,Post-Graduate,1,4,9,92662,2,0,DevOps,3,4,1,2,4,1,18,10,12,2,5,VP,Yes
15717,Male,Single,Graduate,3,5,7,88562,3,-2,DevOps,3,6,4,5,5,3,18,8,14,3,4,VP,No
15718,Female,Married,Graduate,2,3,6,88854,2,0,Product Management,3,7,5,2,5,2,20,11,14,3,3,VP,Yes
15719,Male,Married,Graduate,1,4,14,64276,2,0,HR,3,2,2,5,2,3,16,3,7,3,4,Senior Developer,Yes
15720,Male,Single,Graduate,2,4,10,60067,2,-2,Consultancy,2,6,2,4,3,2,13,7,9,2,4,Product Manager,No
15721,Female,Divorced,Post-Graduate,4,4,8,45826,2,1,Testing,2,6,4,3,4,3,15,7,9,2,3,Product Manager,Yes
15722,Female,Married,Graduate,2,4,8,81934,2,0,Public Relations,3,7,0,3,2,1,19,5,9,2,3,Product Owner,Yes
15723,Male,Married,Graduate,2,4,7,82212,2,0,HR,3,4,0,4,1,1,16,7,12,3,3,VP,Yes
15724,Female,Married,Graduate,4,4,8,90303,2,-1,Training,3,6,5,5,3,2,15,8,11,2,1,VP,Yes
15725,Male,Single,Post-Graduate,1,3,8,78602,2,-2,Development,3,7,5,4,4,1,13,3,10,2,4,Product Owner,Yes
15726,Male,Single,Graduate,1,3,9,79615,2,-1,Development,3,7,2,2,5,3,15,7,10,3,3,VP,Yes
15727,Female,Married,Graduate,4,3,12,49641,2,0,Testing,3,0,0,1,2,4,9,4,8,2,4,Senior Developer,No
15728,Female,Married,Doctorate,4,4,9,81054,3,-1,Sales,3,3,2,2,2,1,9,4,9,1,3,Product Owner,No
15729,Male,Married,Post-Graduate,3,4,16,59354,2,-1,Testing,3,0,2,4,1,4,14,3,6,1,5,Senior Developer,Yes
15730,Female,Single,Graduate,1,4,7,93489,3,0,DevOps,3,6,2,4,5,4,15,7,12,3,4,VP,Yes
15731,Male,Married,Graduate,1,4,8,61295,2,-2,Training,3,4,2,1,3,2,9,3,8,2,5,Product Manager,Yes
15732,Male,Married,Graduate,2,4,8,93085,2,1,Consultancy,3,6,6,4,2,3,15,3,14,3,2,VP,Yes
15733,Male,Single,Graduate,4,5,13,63587,2,1,Development,2,3,0,2,4,3,13,5,8,3,2,Senior Developer,Yes
15734,Male,Married,Graduate,1,4,11,48440,2,-2,People Management,3,4,0,2,4,2,17,3,10,2,3,Product Manager,Yes
15735,Female,Divorced,Post-Graduate,4,3,16,50985,2,-1,HR,3,2,0,4,4,3,20,5,5,2,1,Senior Developer,No
15736,Male,Married,Graduate,3,3,9,52912,2,0,Consultancy,2,4,4,5,4,2,14,7,8,3,1,Product Manager,Yes
15737,Female,Married,Post-Graduate,3,3,13,63187,2,1,Public Relations,3,3,0,2,5,2,11,3,8,1,5,Senior Developer,No
15738,Female,Married,Graduate,2,4,8,59079,2,-2,Testing,2,6,5,1,3,3,11,4,8,1,1,Product Manager,No
15739,Male,Single,Post-Graduate,2,4,7,76288,2,-1,Sales,3,7,1,1,4,2,19,3,12,4,1,VP,Yes
15740,Female,Single,Graduate,4,3,8,81144,3,1,Development,3,8,4,1,2,1,18,6,10,4,4,VP,Yes
15741,Female,Married,Graduate,2,5,16,51376,2,0,Consultancy,3,2,2,3,5,1,20,3,6,2,5,Senior Developer,No
15742,Female,Married,Doctorate,2,4,9,61399,2,-2,Public Relations,3,5,4,3,5,1,20,5,9,2,1,Product Manager,Yes
15743,Female,Married,Post-Graduate,4,3,9,81543,3,1,HR,3,6,0,1,3,2,20,8,10,3,5,Product Owner,Yes
15744,Female,Single,Graduate,3,5,9,83493,3,-1,Consultancy,3,3,1,1,4,2,17,8,14,3,3,VP,No
15745,Female,Married,Post-Graduate,3,5,13,64847,2,-1,People Management,2,1,0,4,2,2,19,3,5,4,2,Senior Developer,No
15746,Female,Married,Post-Graduate,1,5,8,52100,2,-1,DevOps,3,3,4,1,4,3,12,4,9,2,1,Product Manager,Yes
15747,Male,Married,Graduate,3,3,9,60256,2,1,DevOps,3,4,5,5,5,1,15,6,9,4,5,Product Manager,Yes
15748,Female,Divorced,Graduate,2,4,8,82851,3,-1,Product Management,3,9,4,3,5,4,18,11,13,4,3,VP,No
15749,Male,Married,Doctorate,3,5,16,59727,2,0,Sales,3,0,0,5,3,2,12,3,8,4,4,Senior Developer,Yes
15750,Female,Single,Graduate,2,3,18,56150,2,-1,Sales,2,0,2,5,2,1,15,3,5,2,4,Senior Developer,No
15751,Male,Married,Doctorate,2,5,14,53862,2,1,Public Relations,3,0,2,2,2,2,17,5,7,1,3,Senior Developer,No
15752,Male,Married,Graduate,4,3,8,90800,3,-2,DevOps,3,3,0,5,5,2,18,3,10,4,1,Product Owner,No
15753,Male,Married,Graduate,4,5,6,86836,2,-1,Product Management,3,4,2,2,3,4,16,3,10,4,2,Product Owner,Yes
15754,Female,Married,Graduate,4,3,9,87850,3,1,Development,3,6,0,2,3,2,18,4,12,2,3,VP,Yes
15755,Male,Married,Graduate,2,5,9,82591,2,-1,Development,3,3,4,5,2,3,17,5,9,3,2,Product Owner,No
15756,Male,Married,Post-Graduate,2,5,8,79081,3,-2,Consultancy,3,3,0,2,4,2,8,6,8,1,4,Product Owner,Yes
15757,Female,Married,Post-Graduate,3,4,9,90423,3,-1,Sales,3,6,1,2,3,1,9,8,9,1,3,Product Owner,Yes
15758,Male,Married,Graduate,2,5,7,91895,2,1,Public Relations,3,5,1,3,5,2,17,6,10,3,4,VP,Yes
15759,Male,Divorced,Post-Graduate,4,4,18,47119,2,-2,People Management,2,3,3,5,4,1,17,3,8,3,4,Senior Developer,No
15760,Male,Married,Graduate,2,3,6,77018,3,-1,Testing,3,4,1,2,4,4,18,6,9,4,1,Product Owner,Yes
15761,Female,Married,Post-Graduate,1,5,7,94383,3,-2,Sales,3,9,5,3,3,3,18,5,12,4,4,VP,Yes
15762,Female,Divorced,Graduate,1,4,6,84483,2,1,Training,3,3,5,2,3,2,19,5,9,2,2,Product Owner,Yes
15763,Male,Single,Post-Graduate,2,4,10,60816,2,-2,Public Relations,3,3,0,1,2,2,12,4,9,1,4,Product Manager,No
15764,Male,Married,Graduate,3,3,9,62914,2,-2,Development,2,7,1,4,5,2,15,7,8,4,5,Product Manager,No
15765,Male,Married,Graduate,4,4,8,93506,2,-1,Consultancy,3,5,1,4,4,1,19,7,12,2,4,VP,No
15766,Male,Divorced,Graduate,2,4,6,89341,3,1,Sales,3,5,2,4,5,1,18,11,13,4,2,VP,No
15767,Male,Married,Graduate,4,3,9,91027,3,0,Product Management,3,6,0,3,5,1,11,7,10,3,5,Product Owner,No
15768,Male,Married,Graduate,3,3,13,56835,2,-1,HR,3,3,0,4,1,2,10,3,6,2,3,Senior Developer,Yes
15769,Female,Divorced,Post-Graduate,4,4,8,83260,3,0,Public Relations,3,5,0,4,3,1,19,8,10,2,5,VP,Yes
15770,Female,Married,Graduate,4,4,10,54919,2,0,Testing,3,2,4,5,4,1,8,7,8,1,3,Product Manager,No
15771,Male,Married,Post-Graduate,3,4,12,51191,2,0,Development,2,1,3,5,3,1,15,3,8,4,4,Senior Developer,Yes
15772,Female,Married,Graduate,1,3,11,64812,2,0,Training,3,3,2,2,3,2,11,4,10,4,4,Product Manager,Yes
15773,Male,Married,Graduate,2,3,9,48393,2,0,DevOps,2,5,1,1,4,4,8,7,8,1,3,Product Manager,No
15774,Male,Divorced,Post-Graduate,2,3,9,55255,2,0,DevOps,2,2,0,1,3,2,19,6,9,4,4,Product Manager,Yes
15775,Male,Married,Graduate,4,3,13,62735,2,1,Testing,2,3,0,2,5,1,11,3,6,3,3,Senior Developer,No
15776,Female,Married,Post-Graduate,4,4,7,83932,2,-2,Training,3,9,5,4,2,1,16,9,12,4,1,VP,Yes
15777,Male,Single,Doctorate,2,3,6,76983,2,1,Training,3,2,3,5,4,2,11,3,9,2,3,Product Owner,Yes
15778,Female,Married,Graduate,4,3,7,93992,2,-1,Consultancy,3,4,0,1,4,4,14,4,11,4,5,Product Owner,No
15779,Female,Single,Graduate,3,4,6,94029,3,0,Product Management,3,6,0,1,3,1,19,3,10,2,4,VP,Yes
15780,Male,Married,Graduate,1,4,14,64753,2,-2,People Management,2,2,0,1,5,4,12,4,6,1,5,Senior Developer,Yes
15781,Male,Married,Graduate,3,3,8,46408,2,1,Consultancy,2,2,0,2,2,1,9,5,8,3,4,Product Manager,No
15782,Male,Married,Post-Graduate,2,3,7,75834,2,-2,HR,3,3,4,4,2,3,13,6,9,3,4,Product Owner,Yes
15783,Female,Single,Post-Graduate,1,3,8,84067,3,1,Training,3,7,1,4,4,3,18,9,14,3,5,VP,Yes
15784,Female,Divorced,Graduate,3,3,9,90356,2,-1,Consultancy,3,7,0,1,4,4,16,8,12,4,4,VP,No
15785,Female,Married,Graduate,3,4,6,82023,3,0,Consultancy,3,8,3,2,5,4,20,5,12,4,2,VP,No
15786,Male,Married,Post-Graduate,4,5,14,47028,2,-1,Training,3,0,0,4,2,2,11,3,5,4,2,Senior Developer,No
15787,Female,Married,Doctorate,4,5,10,64723,2,0,Sales,3,7,0,2,5,1,9,6,8,4,1,Product Manager,Yes
15788,Female,Married,Post-Graduate,1,5,11,63459,2,-1,Testing,2,3,5,3,5,3,11,4,10,1,5,Product Manager,Yes
15789,Male,Married,Post-Graduate,3,4,8,77232,2,0,Public Relations,3,4,1,4,4,1,20,6,11,2,4,Product Owner,Yes
15790,Male,Married,Post-Graduate,4,3,7,77068,3,-1,People Management,3,7,5,4,4,4,16,11,12,3,1,VP,No
15791,Female,Married,Post-Graduate,2,5,11,56118,2,0,Sales,3,4,4,5,4,1,12,6,8,4,5,Product Manager,Yes
15792,Male,Married,Graduate,3,3,18,63028,2,1,Consultancy,2,1,1,1,5,4,17,4,8,3,1,Senior Developer,Yes
15793,Male,Single,Graduate,1,5,7,79641,3,1,Development,3,2,2,5,5,4,16,7,11,2,2,Product Owner,Yes
15794,Female,Divorced,Graduate,2,5,12,45313,2,1,Testing,2,2,2,1,3,1,19,5,7,4,4,Senior Developer,Yes
15795,Male,Married,Graduate,1,3,8,54131,2,-1,Training,2,3,4,4,5,4,20,6,9,3,2,Product Manager,Yes
15796,Male,Married,Post-Graduate,4,3,10,53249,2,1,Consultancy,2,4,2,4,4,1,13,7,9,2,2,Product Manager,Yes
15797,Male,Married,Post-Graduate,1,4,9,87502,2,-1,Product Management,3,2,2,1,4,3,13,6,11,2,3,Product Owner,No
15798,Male,Divorced,Graduate,1,4,6,84249,2,0,Testing,3,6,0,5,2,2,15,3,11,2,2,Product Owner,Yes
15799,Female,Married,Post-Graduate,4,4,10,62564,2,-2,Training,3,5,2,5,1,2,11,4,8,4,5,Product Manager,No
15800,Male,Single,Graduate,3,3,8,86500,3,-1,DevOps,3,6,3,4,2,1,16,8,9,2,4,Product Owner,Yes
15801,Male,Single,Graduate,1,5,14,63938,2,0,Product Management,3,2,3,3,4,4,8,5,6,2,5,Senior Developer,No
15802,Male,Married,Post-Graduate,3,4,6,93563,3,0,Product Management,3,8,0,3,4,3,20,10,10,3,2,VP,Yes
15803,Female,Divorced,Graduate,4,3,7,77624,3,-1,Training,3,6,3,3,4,3,18,7,10,3,4,Product Owner,Yes
15804,Male,Single,Post-Graduate,4,3,10,59963,2,0,Testing,2,7,0,2,2,3,20,5,8,1,3,Product Manager,Yes
15805,Male,Single,Post-Graduate,2,5,15,54179,2,1,Product Management,3,1,2,1,2,4,20,5,5,1,2,Senior Developer,No
15806,Female,Married,Graduate,3,3,11,52566,2,-1,Product Management,3,5,0,2,3,3,20,4,9,1,5,Product Manager,Yes
15807,Female,Married,Graduate,2,4,10,49495,2,-1,Public Relations,3,7,4,2,3,4,14,3,8,4,4,Product Manager,No
15808,Male,Divorced,Doctorate,3,3,8,92073,2,1,Product Management,3,4,2,4,1,4,18,4,11,4,3,Product Owner,No
15809,Female,Married,Doctorate,4,4,7,83158,3,-1,Testing,3,3,4,1,5,1,11,6,9,3,5,Product Owner,Yes
15810,Female,Married,Graduate,3,4,15,53628,2,0,Sales,2,2,2,5,4,3,8,4,6,3,1,Senior Developer,Yes
15811,Male,Married,Post-Graduate,3,3,7,77151,3,1,Sales,3,8,5,1,2,4,17,4,12,2,4,VP,Yes
15812,Male,Married,Graduate,4,3,18,53776,2,1,People Management,3,0,3,5,3,2,11,3,8,4,3,Senior Developer,Yes
15813,Female,Married,Post-Graduate,1,4,16,59613,2,-2,Sales,2,2,1,3,1,3,13,3,8,4,4,Senior Developer,Yes
15814,Male,Divorced,Post-Graduate,1,4,9,90447,2,1,Testing,3,5,1,5,3,2,17,5,9,3,1,Product Owner,Yes
15815,Male,Married,Post-Graduate,1,4,8,81868,3,0,Testing,3,4,3,4,4,2,17,8,10,3,3,Product Owner,No
15816,Male,Married,Graduate,3,4,11,47546,2,0,Consultancy,3,7,3,3,5,1,16,4,8,2,3,Product Manager,No
15817,Female,Married,Graduate,2,3,7,88382,2,-2,Product Management,3,9,1,4,1,2,19,9,10,2,3,VP,No
15818,Male,Married,Post-Graduate,2,4,9,90766,2,1,Training,3,9,1,1,4,4,19,3,12,2,3,VP,Yes
15819,Male,Divorced,Graduate,4,5,6,87688,2,-1,Testing,3,2,2,2,2,4,14,6,9,2,2,Product Owner,Yes
15820,Male,Married,Post-Graduate,4,5,16,58821,2,0,DevOps,3,0,1,5,3,3,19,5,8,2,1,Senior Developer,Yes
15821,Male,Married,Post-Graduate,4,3,6,92747,2,1,DevOps,3,6,5,3,4,2,18,7,10,4,4,VP,No
15822,Male,Married,Graduate,4,3,8,77648,3,0,Testing,3,3,4,1,1,4,20,5,12,4,4,VP,No
15823,Male,Married,Graduate,1,3,7,90399,3,-1,Testing,3,4,6,2,5,2,16,8,11,3,1,VP,Yes
15824,Female,Married,Graduate,2,3,11,52009,2,0,Testing,2,4,2,4,1,4,9,4,8,4,3,Product Manager,Yes
