ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
8610,Female,Married,Graduate,2,3,12,50363,2,-1,People Management,1,0,0,1,3,1,9,0,0,0,3,Consultant,No
8611,Male,Married,Post-Graduate,3,3,10,77654,2,-1,People Management,2,1,2,4,3,2,9,4,4,3,4,Senior Consultant,No
8612,Female,Married,Graduate,1,5,15,54126,2,0,People Management,1,3,2,1,3,4,6,3,3,4,4,Developer,No
8613,Male,Married,Post-Graduate,4,5,18,55331,1,-1,Consultancy,1,3,1,4,1,3,5,3,4,2,3,Consultant,Yes
8614,Female,Single,Graduate,3,5,15,45142,2,0,HR,1,0,2,3,3,3,9,2,2,1,4,Developer,Yes
8615,Male,Single,Graduate,4,3,13,55531,1,-1,HR,1,0,0,4,4,1,8,1,1,1,4,Consultant,No
8616,Male,Single,Post-Graduate,4,4,11,70755,2,-2,Sales,2,4,5,1,3,3,10,2,5,2,2,Senior Consultant,Yes
8617,Male,Single,Graduate,1,5,12,49513,1,0,HR,1,2,0,4,3,4,9,4,5,4,2,Consultant,Yes
8618,Male,Single,Graduate,2,5,15,45533,1,1,Training,1,1,1,4,3,4,5,3,4,1,4,Developer,Yes
8619,Female,Single,Graduate,4,4,12,82971,2,-1,Testing,2,0,3,1,1,1,9,3,4,1,4,Senior Consultant,Yes
8620,Male,Married,Graduate,1,4,10,78883,2,0,Public Relations,2,0,0,1,1,3,12,2,7,2,3,Senior Consultant,Yes
8621,Female,Divorced,Graduate,2,4,16,48240,1,-1,HR,1,0,0,1,4,2,9,1,1,4,4,Developer,Yes
8622,Male,Single,Graduate,1,5,12,48425,1,-2,HR,1,1,0,5,3,2,5,2,2,1,3,Consultant,No
8623,Male,Married,Graduate,4,4,12,65275,2,0,HR,2,2,0,4,4,1,12,2,4,3,4,Senior Developer,No
8624,Female,Married,Graduate,1,4,14,45245,1,1,People Management,1,2,1,4,3,3,6,3,3,2,4,Consultant,Yes
8625,Male,Married,Graduate,1,4,11,65500,2,-1,Sales,2,0,3,3,1,3,9,4,7,1,3,Senior Developer,Yes
8626,Male,Married,Post-Graduate,4,5,12,67519,2,-2,HR,2,4,3,5,5,3,12,3,6,2,1,Senior Developer,Yes
8627,Male,Married,Graduate,2,3,13,57077,2,-1,Consultancy,1,3,2,1,1,4,7,4,4,0,4,Developer,No
8628,Male,Divorced,Graduate,2,5,13,79727,2,0,Consultancy,2,5,1,3,1,2,11,4,7,2,3,Senior Consultant,No
8629,Male,Single,Graduate,2,4,10,75069,2,1,People Management,2,0,0,1,1,1,11,2,2,2,3,Senior Consultant,Yes
8630,Male,Married,Post-Graduate,1,3,13,67539,2,1,People Management,2,0,0,2,4,2,10,3,6,1,5,Senior Consultant,No
8631,Female,Married,Post-Graduate,2,4,11,57564,2,-2,People Management,2,1,1,3,2,3,10,4,7,3,2,Senior Developer,No
8632,Female,Married,Graduate,2,4,17,46694,2,1,People Management,1,0,0,5,1,4,7,0,0,0,4,Consultant,Yes
8633,Male,Single,Post-Graduate,1,3,18,55492,2,-1,DevOps,1,1,2,4,1,4,5,3,3,3,4,Developer,No
8634,Male,Single,Graduate,2,3,10,69984,2,1,People Management,2,0,0,1,3,2,10,0,0,3,2,Senior Consultant,Yes
8635,Male,Married,Graduate,4,5,15,55489,2,-2,Testing,1,0,1,2,3,3,8,3,5,1,3,Consultant,No
8636,Male,Single,Graduate,1,3,13,76963,2,0,Sales,2,1,0,3,3,1,10,2,2,2,4,Senior Consultant,No
8637,Female,Married,Graduate,1,4,14,57586,2,-1,DevOps,2,1,2,4,1,1,11,2,3,2,5,Senior Consultant,Yes
8638,Male,Single,Post-Graduate,1,4,15,47031,2,-2,Consultancy,1,0,0,5,3,2,5,0,0,2,1,Developer,Yes
8639,Female,Married,Graduate,2,3,15,57822,2,-1,DevOps,1,0,0,4,5,3,8,0,0,1,3,Consultant,No
8640,Male,Married,Graduate,2,4,15,58441,1,0,Testing,1,3,1,2,3,1,7,5,6,0,3,Consultant,Yes
8641,Male,Single,Post-Graduate,2,4,13,83341,2,1,HR,2,0,2,5,4,2,8,2,2,2,3,Senior Consultant,Yes
8642,Female,Married,Post-Graduate,3,3,14,63960,2,0,Testing,2,3,3,4,1,3,8,3,7,2,2,Senior Consultant,No
8643,Male,Divorced,Post-Graduate,2,4,17,50737,2,1,HR,1,0,0,5,3,3,8,0,0,0,4,Consultant,No
8644,Male,Married,Graduate,3,3,15,50521,2,0,Testing,1,0,1,3,1,1,7,5,6,3,1,Developer,Yes
8645,Male,Married,Graduate,2,4,10,64308,2,1,Product Management,2,0,0,2,2,3,8,4,4,1,1,Senior Consultant,Yes
8646,Male,Married,Post-Graduate,3,5,13,51784,2,-1,Development,1,0,0,4,4,2,6,0,0,1,3,Developer,No
8647,Male,Married,Graduate,1,5,15,47272,1,-1,People Management,1,3,0,3,3,1,6,3,4,4,4,Developer,No
8648,Male,Single,Graduate,4,5,16,53798,2,-1,Sales,1,3,2,3,3,2,7,4,6,1,4,Developer,No
8649,Female,Married,Post-Graduate,4,4,15,45407,2,-1,Product Management,1,0,0,5,1,2,5,0,0,4,1,Developer,Yes
8650,Male,Married,Post-Graduate,1,4,18,56839,1,0,Sales,1,0,1,4,4,4,9,3,5,1,1,Consultant,Yes
8651,Female,Married,Post-Graduate,1,3,11,61356,2,1,Public Relations,2,1,1,5,3,1,9,2,2,3,1,Senior Developer,Yes
8652,Female,Single,Graduate,2,4,17,50062,1,0,HR,1,1,1,3,2,4,8,3,3,2,3,Developer,No
8653,Female,Married,Graduate,4,3,11,83157,2,0,Consultancy,2,0,0,4,2,3,9,0,0,1,3,Senior Developer,Yes
8654,Female,Married,Post-Graduate,1,3,12,50871,2,1,Sales,1,1,0,3,2,1,7,6,6,0,5,Developer,Yes
8655,Female,Married,Graduate,4,4,14,83720,2,-1,Development,2,0,0,5,3,3,12,0,0,1,1,Senior Developer,Yes
8656,Female,Divorced,Graduate,1,4,10,59852,2,1,Product Management,2,5,2,4,1,2,12,4,5,3,3,Senior Consultant,Yes
8657,Male,Divorced,Post-Graduate,2,4,13,64830,2,-2,Product Management,2,2,3,3,5,1,9,3,6,2,4,Senior Consultant,Yes
8658,Female,Married,Graduate,2,5,14,81445,2,-2,Testing,2,2,4,1,4,2,12,2,7,1,3,Senior Developer,No
8659,Female,Married,Post-Graduate,2,5,14,48067,1,0,Sales,1,0,1,3,3,3,9,2,2,0,1,Developer,Yes
8660,Male,Married,Graduate,3,5,13,58809,1,-1,Testing,1,0,0,3,3,2,8,1,1,4,4,Developer,No
8661,Female,Married,Post-Graduate,3,5,11,75546,2,-2,HR,2,1,1,2,2,3,11,1,1,2,4,Senior Consultant,No
8662,Female,Single,Graduate,3,4,11,55878,2,-2,Training,2,2,4,4,2,2,9,4,6,2,4,Senior Developer,No
8663,Female,Married,Graduate,3,4,13,67075,2,-2,Training,2,3,4,3,3,1,8,2,4,4,1,Senior Developer,No
8664,Female,Married,Post-Graduate,1,5,17,50621,1,0,Consultancy,1,3,2,4,3,2,6,4,4,3,5,Consultant,No
8665,Male,Married,Graduate,3,5,14,52536,1,0,People Management,1,2,1,1,3,2,8,3,3,4,4,Developer,Yes
8666,Male,Divorced,Post-Graduate,1,4,18,52172,2,-1,Consultancy,1,0,1,3,5,1,9,1,1,2,1,Developer,No
8667,Female,Married,Post-Graduate,2,4,12,71204,2,-1,DevOps,2,4,4,5,4,4,12,3,5,2,4,Senior Consultant,Yes
8668,Female,Married,Graduate,1,4,11,76476,2,-2,Development,2,0,0,4,3,2,10,2,2,1,4,Senior Consultant,No
8669,Female,Married,Graduate,4,3,10,68963,2,1,People Management,2,1,0,3,3,3,11,4,4,4,4,Senior Consultant,No
8670,Female,Married,Graduate,2,4,13,51458,1,1,DevOps,1,0,0,3,5,3,7,1,1,1,3,Consultant,Yes
8671,Male,Married,Graduate,1,4,16,57933,2,-2,Public Relations,1,0,1,2,3,2,8,1,1,4,2,Consultant,Yes
8672,Male,Married,Graduate,4,4,13,76925,2,-2,Development,2,1,0,1,4,3,9,1,1,3,1,Senior Developer,Yes
8673,Female,Married,Graduate,1,3,13,53025,2,0,Sales,1,1,0,3,1,3,8,4,4,2,4,Developer,Yes
8674,Female,Married,Post-Graduate,1,4,12,47450,1,-2,People Management,1,3,2,5,4,4,9,5,6,2,3,Consultant,No
8675,Male,Married,Post-Graduate,1,4,16,56262,1,-1,Training,1,2,1,3,3,4,7,3,5,2,3,Developer,Yes
8676,Male,Single,Graduate,2,3,14,68032,2,1,Training,2,0,0,3,3,2,10,3,4,1,1,Senior Consultant,Yes
8677,Male,Single,Graduate,1,4,14,68382,2,1,Product Management,2,1,4,5,4,3,9,4,7,1,3,Senior Developer,No
8678,Female,Married,Graduate,3,3,10,70338,2,-2,Product Management,2,4,3,3,5,2,11,3,6,3,3,Senior Consultant,Yes
8679,Female,Married,Post-Graduate,2,3,15,45147,1,-1,People Management,1,2,1,5,1,4,7,3,4,2,4,Consultant,Yes
8680,Female,Married,Graduate,4,4,10,73239,2,-1,Testing,2,3,0,1,3,3,8,2,7,3,4,Senior Consultant,Yes
8681,Female,Married,Post-Graduate,4,3,16,57757,2,0,Sales,1,0,0,5,1,1,8,0,0,0,4,Consultant,Yes
8682,Female,Married,Graduate,4,5,16,51139,1,-1,Consultancy,1,0,0,4,1,1,8,4,6,2,4,Consultant,Yes
8683,Male,Married,Post-Graduate,2,5,14,55540,2,-2,Consultancy,2,0,3,5,3,1,10,3,7,3,1,Senior Developer,No
8684,Male,Married,Graduate,1,4,14,76239,2,1,Training,2,3,3,4,3,1,8,4,4,2,2,Senior Consultant,No
8685,Female,Married,Graduate,2,3,13,59266,2,-1,Testing,2,0,0,5,3,2,11,2,3,3,1,Senior Developer,Yes
8686,Male,Divorced,Post-Graduate,1,3,10,67998,2,1,Sales,2,4,0,4,3,3,10,3,7,3,4,Senior Developer,No
8687,Female,Married,Graduate,1,3,15,52970,1,1,People Management,1,1,2,5,3,2,6,3,5,0,3,Developer,Yes
8688,Female,Married,Graduate,2,4,10,57174,2,0,Public Relations,2,3,1,5,1,1,9,4,4,3,1,Senior Consultant,Yes
8689,Female,Single,Graduate,1,3,14,77278,2,-2,HR,2,0,2,1,5,1,9,3,4,4,3,Senior Developer,No
8690,Male,Married,Graduate,2,5,13,80842,2,1,Consultancy,2,1,0,1,1,3,11,1,1,3,3,Senior Developer,No
8691,Female,Married,Graduate,2,3,11,65118,2,-2,Consultancy,2,0,2,4,3,3,8,4,6,1,3,Senior Developer,Yes
8692,Male,Married,Graduate,3,3,14,61326,2,-1,People Management,2,2,0,4,2,4,11,3,3,2,1,Senior Consultant,Yes
8693,Male,Married,Post-Graduate,2,4,14,51896,2,0,Product Management,1,0,1,1,1,1,9,2,2,3,4,Consultant,No
8694,Male,Single,Graduate,2,4,16,46710,2,0,Testing,1,1,1,3,2,2,7,5,6,3,4,Developer,Yes
8695,Female,Married,Graduate,1,3,17,54672,1,-1,DevOps,1,1,2,4,4,1,5,3,3,1,4,Developer,Yes
8696,Male,Single,Graduate,2,5,14,77721,2,0,Product Management,2,2,2,4,5,1,10,2,8,4,4,Senior Consultant,Yes
8697,Male,Single,Post-Graduate,3,4,12,52042,2,-2,People Management,1,1,1,4,4,4,9,5,6,0,1,Developer,Yes
8698,Male,Married,Graduate,3,3,11,61124,2,0,People Management,2,4,3,3,3,3,12,3,8,2,1,Senior Developer,No
8699,Male,Single,Graduate,2,4,13,48717,1,1,Development,1,0,0,4,5,2,7,0,0,3,3,Developer,No
8700,Male,Single,Graduate,3,5,12,54183,1,-1,HR,1,0,0,3,5,3,5,0,0,4,4,Developer,No
8701,Female,Married,Post-Graduate,1,4,15,51730,1,1,HR,1,1,0,5,4,2,7,3,3,3,3,Developer,Yes
8702,Female,Married,Graduate,1,3,16,53588,1,0,Sales,1,0,1,5,3,4,7,3,4,0,4,Developer,Yes
8703,Female,Married,Graduate,1,4,12,60330,2,-2,Public Relations,2,0,2,3,1,3,10,4,4,3,3,Senior Consultant,Yes
8704,Female,Married,Graduate,1,3,11,59558,2,0,Development,2,1,0,4,1,2,9,1,1,1,1,Senior Developer,Yes
8705,Female,Married,Post-Graduate,1,5,14,48245,2,-1,DevOps,1,0,2,4,3,3,6,2,2,3,3,Developer,Yes
8706,Male,Married,Graduate,4,5,13,78966,2,-1,Testing,2,5,2,4,4,2,8,4,6,3,4,Senior Developer,Yes
8707,Male,Married,Graduate,1,5,12,58428,2,-2,Testing,2,2,2,5,3,3,8,4,7,2,5,Senior Developer,No
8708,Male,Married,Graduate,1,5,18,55771,1,0,Sales,1,0,2,4,4,2,5,2,2,1,1,Developer,Yes
8709,Female,Married,Graduate,4,3,12,59705,2,-2,HR,2,0,0,1,4,2,9,0,0,3,4,Senior Developer,No
8710,Female,Married,Graduate,2,3,16,45703,2,0,Sales,1,0,0,5,3,2,5,0,0,2,2,Developer,Yes
8711,Female,Married,Graduate,2,3,13,56422,2,-2,Sales,2,5,4,4,4,3,10,4,8,1,3,Senior Developer,Yes
8712,Male,Single,Post-Graduate,3,3,14,50237,1,0,Development,1,1,1,5,3,3,9,4,4,4,1,Developer,Yes
8713,Female,Married,Graduate,4,4,11,56520,2,1,Development,2,2,1,5,3,2,9,2,8,1,1,Senior Consultant,Yes
8714,Male,Married,Graduate,3,5,16,55915,1,0,Consultancy,1,0,0,3,4,4,6,0,0,1,5,Consultant,No
8715,Female,Married,Post-Graduate,2,4,14,50282,2,-1,Testing,1,0,0,4,3,3,6,0,0,1,2,Developer,Yes
8716,Male,Married,Graduate,1,3,10,58185,2,0,Product Management,2,0,2,4,3,3,9,2,2,4,3,Senior Developer,No
8717,Male,Single,Graduate,4,4,12,78848,2,0,Testing,2,2,4,4,4,2,8,2,5,2,4,Senior Consultant,Yes
8718,Female,Married,Graduate,2,3,18,49333,1,-2,Consultancy,1,0,0,1,5,1,7,0,0,1,3,Developer,No
8719,Male,Divorced,Post-Graduate,2,3,16,57619,1,-2,Product Management,1,0,1,3,4,3,8,3,5,0,4,Developer,No
8720,Female,Divorced,Graduate,4,4,18,57063,2,1,Consultancy,1,1,2,3,4,2,6,4,4,3,4,Developer,No
8721,Female,Married,Graduate,1,4,16,50679,2,-2,Public Relations,1,1,2,5,2,2,5,3,4,4,3,Developer,Yes
8722,Male,Married,Post-Graduate,2,5,17,54372,1,-1,Consultancy,1,3,2,5,1,3,9,5,5,4,3,Developer,Yes
8723,Male,Single,Post-Graduate,2,4,15,51881,1,0,Training,1,0,0,1,5,3,7,3,4,0,3,Developer,No
8724,Female,Single,Graduate,2,4,16,47949,1,1,DevOps,1,1,2,3,5,1,5,3,4,4,1,Developer,Yes
8725,Male,Married,Graduate,1,5,11,70362,2,-2,HR,2,0,3,4,4,4,8,4,6,2,1,Senior Consultant,No
8726,Male,Single,Graduate,1,4,18,45440,2,0,Sales,1,1,0,3,2,1,9,2,2,2,2,Consultant,No
8727,Male,Divorced,Graduate,2,3,11,64968,2,0,HR,2,0,3,3,3,3,11,4,6,2,4,Senior Developer,No
8728,Female,Married,Post-Graduate,4,3,14,57644,2,1,Training,1,3,2,4,1,2,6,3,3,0,3,Consultant,Yes
8729,Female,Married,Post-Graduate,4,4,12,66714,2,-2,HR,2,1,4,3,3,2,10,4,4,3,3,Senior Consultant,No
8730,Female,Married,Graduate,1,4,13,83251,2,-2,Training,2,0,5,4,1,2,9,4,8,3,3,Senior Developer,Yes
8731,Female,Single,Graduate,2,3,18,49884,1,-1,HR,1,0,0,5,3,3,9,1,1,4,1,Developer,No
8732,Male,Single,Post-Graduate,2,4,18,59009,1,0,Public Relations,1,3,1,4,3,4,7,4,4,3,3,Consultant,Yes
8733,Male,Married,Post-Graduate,2,5,13,51627,2,0,Testing,1,0,1,4,2,1,8,3,5,4,3,Developer,No
8734,Male,Single,Graduate,2,4,18,49554,1,0,DevOps,1,1,1,3,4,3,6,3,3,0,3,Developer,Yes
8735,Female,Married,Graduate,1,2,15,46590,1,-1,Training,1,0,2,4,3,1,6,2,2,0,4,Developer,Yes
8736,Female,Married,Post-Graduate,3,3,10,79088,2,0,Training,2,0,1,3,3,2,9,2,2,3,3,Senior Consultant,Yes
8737,Male,Married,Post-Graduate,1,4,15,46980,1,-2,Product Management,1,3,1,4,2,2,7,5,6,2,5,Developer,Yes
8738,Female,Married,Post-Graduate,2,4,13,59086,2,-2,Consultancy,2,2,0,5,3,1,10,3,6,1,4,Senior Developer,Yes
8739,Male,Married,Post-Graduate,2,3,13,64196,2,-2,DevOps,2,1,0,1,4,2,10,2,2,1,2,Senior Consultant,No
8740,Female,Married,Post-Graduate,2,3,13,74569,2,0,Testing,2,3,4,5,1,3,10,2,4,2,3,Senior Developer,Yes
8741,Male,Married,Post-Graduate,3,3,16,46467,1,0,People Management,1,1,0,4,4,3,8,1,1,2,1,Consultant,No
8742,Male,Married,Graduate,2,3,17,45409,2,-2,Consultancy,1,1,1,4,5,2,5,2,2,3,1,Consultant,Yes
8743,Female,Married,Graduate,4,3,14,45749,2,0,Testing,1,0,0,3,5,1,8,3,4,1,3,Consultant,Yes
8744,Female,Married,Graduate,2,3,13,46291,2,1,Consultancy,1,0,0,4,4,1,6,1,1,2,3,Consultant,Yes
8745,Male,Divorced,Post-Graduate,1,3,11,64040,2,1,Testing,2,0,2,4,5,4,12,4,5,2,1,Senior Developer,No
8746,Female,Married,Post-Graduate,3,4,14,65886,2,0,Sales,2,2,0,3,1,3,8,3,6,1,1,Senior Developer,No
8747,Male,Married,Graduate,2,5,13,49345,1,-2,Testing,1,2,1,4,3,1,7,4,5,2,4,Developer,No
8748,Male,Married,Graduate,4,5,14,59202,1,0,Product Management,1,1,0,1,1,3,6,3,5,3,3,Developer,No
8749,Female,Married,Graduate,4,3,12,46834,2,-1,HR,1,2,0,1,3,2,5,3,3,0,2,Developer,No
8750,Male,Married,Graduate,3,3,12,53088,1,-2,Public Relations,1,1,0,4,1,1,8,3,6,3,3,Developer,No
8751,Male,Married,Graduate,1,3,12,49504,2,0,Consultancy,1,0,0,4,5,4,9,0,0,0,5,Consultant,No
8752,Male,Married,Graduate,4,5,15,52995,1,0,Consultancy,1,0,0,5,1,2,9,0,0,0,4,Developer,Yes
8753,Male,Married,Graduate,2,4,10,60265,2,1,Training,2,0,0,3,2,4,11,0,0,2,2,Senior Consultant,No
8754,Male,Married,Post-Graduate,1,3,13,73784,2,-1,DevOps,2,0,0,1,2,3,9,0,0,2,2,Senior Developer,No
8755,Male,Married,Graduate,2,4,12,70623,2,0,Consultancy,2,2,2,4,3,3,9,2,3,2,2,Senior Developer,Yes
8756,Male,Married,Graduate,1,4,13,47280,1,-1,HR,1,0,2,1,1,2,6,3,3,3,1,Developer,No
8757,Female,Married,Post-Graduate,2,4,12,49990,2,1,DevOps,1,2,0,5,2,4,7,5,5,1,4,Consultant,Yes
8758,Female,Married,Graduate,1,3,13,48912,1,1,Development,1,0,2,3,2,4,5,3,3,3,5,Consultant,Yes
8759,Female,Married,Post-Graduate,2,3,16,46458,1,0,Development,1,2,1,4,3,1,6,2,2,1,1,Developer,Yes
8760,Male,Married,Post-Graduate,2,3,14,48043,1,0,HR,1,0,0,1,3,3,6,0,0,3,1,Consultant,No
8761,Male,Single,Graduate,2,5,18,59937,2,0,Product Management,1,0,0,5,2,2,8,4,6,1,2,Consultant,Yes
8762,Female,Married,Graduate,2,4,10,81057,2,0,Public Relations,2,5,2,4,4,2,11,3,8,4,1,Senior Developer,Yes
8763,Male,Single,Post-Graduate,1,5,17,46626,1,-1,People Management,1,1,0,4,3,4,8,2,2,1,4,Consultant,Yes
8764,Male,Married,Graduate,4,5,11,61924,2,-1,Training,2,1,1,5,3,2,9,2,2,1,4,Senior Consultant,No
8765,Male,Married,Post-Graduate,1,4,12,64938,2,-2,Consultancy,2,0,0,4,4,1,10,1,1,4,5,Senior Developer,Yes
8766,Female,Divorced,Post-Graduate,3,3,15,57284,1,-1,Consultancy,1,3,1,4,2,1,7,3,4,4,1,Consultant,No
8767,Female,Married,Post-Graduate,2,3,12,59135,2,-1,DevOps,1,2,0,4,4,1,6,2,2,3,3,Developer,Yes
8768,Male,Married,Post-Graduate,3,3,13,57816,2,0,Development,2,0,2,4,4,2,12,3,3,4,5,Senior Consultant,No
8769,Female,Married,Graduate,4,4,10,70580,2,1,DevOps,2,1,0,4,5,3,10,2,2,3,1,Senior Consultant,Yes
8770,Female,Married,Post-Graduate,1,4,17,46433,1,0,HR,1,1,1,5,1,2,6,3,3,2,3,Consultant,Yes
8771,Male,Married,Graduate,4,3,10,56880,2,1,Consultancy,2,0,1,3,3,1,12,2,2,1,4,Senior Developer,Yes
8772,Female,Married,Post-Graduate,1,4,11,81477,2,0,DevOps,2,1,2,4,1,1,10,2,5,1,3,Senior Consultant,Yes
8773,Male,Single,Graduate,1,4,17,59704,1,1,People Management,1,3,0,5,3,1,8,4,6,1,3,Consultant,Yes
8774,Female,Married,Post-Graduate,4,3,17,46858,1,1,People Management,1,2,2,4,3,3,6,3,5,3,1,Developer,Yes
8775,Male,Single,Graduate,1,3,15,45454,1,0,Development,1,0,0,3,4,1,8,0,0,1,4,Consultant,No
8776,Male,Single,Graduate,4,3,16,58449,2,0,Consultancy,1,1,0,5,4,2,9,1,1,1,3,Developer,Yes
8777,Female,Married,Graduate,2,3,13,59843,2,-1,DevOps,2,1,0,3,1,4,8,2,2,4,3,Senior Developer,Yes
8778,Male,Married,Graduate,2,3,10,84046,2,-2,Public Relations,2,0,0,1,1,2,8,0,0,1,5,Senior Consultant,No
8779,Female,Married,Post-Graduate,2,4,12,53593,2,-1,Development,1,0,0,4,3,4,6,3,5,2,4,Developer,Yes
8780,Male,Divorced,Graduate,1,4,15,56336,1,1,Consultancy,1,1,0,4,4,3,9,2,2,0,5,Consultant,No
8781,Male,Married,Graduate,2,4,16,56352,1,0,Consultancy,1,3,2,1,1,4,6,4,5,1,3,Developer,No
8782,Female,Married,Post-Graduate,4,4,11,71336,2,0,Development,2,0,0,4,1,3,8,0,0,2,4,Senior Developer,Yes
8783,Male,Married,Post-Graduate,3,4,13,83947,2,-2,Development,2,2,1,4,3,3,9,3,3,3,4,Senior Consultant,Yes
8784,Female,Married,Graduate,4,4,13,51380,2,0,HR,1,0,0,3,4,4,8,1,1,0,4,Developer,Yes
8785,Male,Married,Graduate,3,4,10,84917,2,-2,Product Management,2,5,3,5,4,1,10,3,7,2,3,Senior Developer,Yes
8786,Female,Married,Post-Graduate,1,4,14,46144,1,-1,Development,1,0,0,5,1,3,6,0,0,2,5,Developer,Yes
8787,Male,Single,Post-Graduate,1,4,14,71177,2,-1,Product Management,2,0,1,1,3,3,9,1,1,3,4,Senior Developer,Yes
8788,Female,Married,Graduate,2,3,15,56260,1,0,Consultancy,1,0,0,2,4,2,9,4,4,1,4,Consultant,Yes
8789,Female,Married,Graduate,2,2,16,56023,2,-2,Public Relations,1,0,0,4,5,2,5,1,1,4,4,Consultant,Yes
8790,Female,Single,Graduate,4,3,18,55121,1,1,Public Relations,1,1,2,4,5,1,6,3,3,3,3,Developer,Yes
8791,Male,Married,Post-Graduate,2,3,14,46747,2,0,HR,1,0,0,4,4,3,7,0,0,4,1,Developer,Yes
8792,Female,Married,Graduate,1,4,18,56615,1,0,People Management,1,3,1,3,1,1,9,5,6,2,3,Developer,Yes
8793,Male,Single,Graduate,4,5,14,61089,2,0,DevOps,2,3,3,1,3,4,12,2,5,4,1,Senior Consultant,No
8794,Female,Married,Graduate,4,4,15,56591,1,0,DevOps,1,0,0,4,4,1,9,5,6,1,1,Consultant,No
8795,Female,Married,Post-Graduate,1,3,13,57121,1,0,Training,1,0,1,5,3,2,8,3,5,3,1,Consultant,Yes
8796,Male,Married,Post-Graduate,4,4,18,45754,1,0,DevOps,1,0,2,5,4,3,5,3,4,1,2,Consultant,Yes
8797,Female,Single,Graduate,1,3,17,58691,2,-1,Development,1,1,1,3,2,1,9,5,6,4,1,Consultant,Yes
8798,Female,Married,Graduate,4,4,18,54037,1,-2,Development,1,2,2,3,3,4,8,3,6,3,3,Consultant,No
8799,Male,Married,Post-Graduate,4,5,13,66249,2,1,Training,2,1,0,3,3,2,10,2,6,1,4,Senior Developer,No
8800,Female,Married,Post-Graduate,1,2,14,74146,2,-1,Sales,2,4,5,5,2,2,10,4,8,2,5,Senior Consultant,Yes
8801,Female,Married,Graduate,2,2,12,70470,2,0,People Management,2,2,5,5,3,1,10,3,5,2,4,Senior Consultant,Yes
8802,Female,Married,Post-Graduate,4,3,15,47688,1,1,Product Management,1,3,1,5,1,3,6,5,5,0,3,Consultant,Yes
8803,Female,Married,Graduate,1,4,12,80746,2,-1,Sales,2,0,0,4,1,2,12,0,0,3,3,Senior Consultant,Yes
8804,Male,Married,Post-Graduate,4,3,13,45521,1,0,Development,1,1,2,3,1,3,7,2,2,0,3,Consultant,No
8805,Female,Married,Post-Graduate,3,4,13,57049,1,0,Consultancy,1,1,0,3,4,2,9,3,3,1,3,Consultant,No
8806,Male,Married,Graduate,2,3,18,50757,2,-2,Sales,1,1,2,1,4,2,7,3,3,3,3,Developer,Yes
8807,Male,Married,Graduate,2,3,17,51212,1,1,People Management,1,0,0,1,4,4,5,0,0,0,4,Consultant,Yes
8808,Female,Single,Post-Graduate,3,5,10,62378,2,-2,Consultancy,2,0,0,2,4,1,11,3,3,4,3,Senior Consultant,Yes
8809,Female,Married,Post-Graduate,4,5,12,49143,1,1,Public Relations,1,0,0,1,5,3,6,3,3,4,4,Developer,Yes
8810,Male,Married,Graduate,2,5,13,71155,2,0,HR,2,2,3,4,2,3,8,2,4,3,1,Senior Developer,Yes
8811,Female,Single,Graduate,3,3,14,74477,2,-2,HR,2,4,1,4,3,2,10,4,5,3,5,Senior Consultant,No
8812,Male,Married,Graduate,2,3,10,70093,2,0,Sales,2,2,3,1,1,4,8,4,4,4,3,Senior Consultant,Yes
8813,Male,Married,Post-Graduate,3,3,11,75783,2,-2,People Management,2,0,0,3,2,2,8,1,1,1,4,Senior Developer,No
8814,Female,Married,Graduate,1,4,15,53944,2,0,DevOps,1,0,2,4,5,3,7,3,6,1,4,Consultant,Yes
8815,Female,Divorced,Post-Graduate,2,5,13,57856,1,-1,Public Relations,1,0,0,4,3,3,8,0,0,0,4,Developer,No
8816,Female,Married,Graduate,2,4,12,47362,2,1,Sales,1,3,2,5,3,1,8,5,5,0,4,Developer,Yes
8817,Male,Married,Post-Graduate,2,3,13,53512,2,-1,Product Management,1,0,1,3,1,1,7,2,2,3,3,Consultant,Yes
8818,Male,Married,Graduate,2,3,10,69197,2,0,Sales,2,0,2,3,1,1,11,3,4,4,4,Senior Developer,No
8819,Male,Married,Graduate,3,5,17,52578,1,-1,Testing,1,3,2,3,1,3,7,3,3,3,1,Developer,No
8820,Male,Divorced,Graduate,1,4,10,78776,2,0,Testing,2,0,0,2,3,3,11,1,1,1,4,Senior Consultant,Yes
8821,Male,Married,Graduate,1,5,13,55439,2,-1,Product Management,2,2,2,4,1,1,12,2,3,2,3,Senior Consultant,Yes
8822,Male,Single,Graduate,3,3,15,55064,1,1,Development,1,0,0,3,2,2,6,1,1,4,3,Developer,No
8823,Female,Married,Post-Graduate,2,4,14,69816,2,0,Testing,2,1,1,4,5,2,12,1,1,2,3,Senior Consultant,No
8824,Female,Married,Post-Graduate,2,5,11,59208,2,-2,Testing,2,0,1,5,1,3,11,3,7,4,3,Senior Developer,Yes
