UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview
87,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[87,3] (= 3) <= 3.996037006378174)-->node 1: (X[87,8] (= 1) > 0.9974051713943481)-->node 4: (X[87,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
88,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[88,3] (= 5) > 3.996037006378174)-->node 2: (X[88,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
89,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[89,3] (= 5) > 3.996037006378174)-->node 2: (X[89,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
90,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[90,3] (= 5) > 3.996037006378174)-->node 2: (X[90,1] (= 2) <= 3.9844515323638916)-->node 7: (X[90,1] (= 2) <= 3.000603675842285)-->node 9: (X[90,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
91,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[91,3] (= 5) > 3.996037006378174)-->node 2: (X[91,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
92,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[92,3] (= 3) <= 3.996037006378174)-->node 1: (X[92,8] (= 1) > 0.9974051713943481)-->node 4: (X[92,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
93,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[93,3] (= 4) > 3.996037006378174)-->node 2: (X[93,1] (= 2) <= 3.9844515323638916)-->node 7: (X[93,1] (= 2) <= 3.000603675842285)-->node 9: (X[93,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
94,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[94,3] (= 4) > 3.996037006378174)-->node 2: (X[94,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
95,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[95,3] (= 5) > 3.996037006378174)-->node 2: (X[95,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
96,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[96,3] (= 3) <= 3.996037006378174)-->node 1: (X[96,8] (= 1) > 0.9974051713943481)-->node 4: (X[96,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
97,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[97,3] (= 5) > 3.996037006378174)-->node 2: (X[97,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
98,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[98,3] (= 2) <= 3.996037006378174)-->node 1: (X[98,8] (= 1) > 0.9974051713943481)-->node 4: (X[98,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
99,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[99,3] (= 5) > 3.996037006378174)-->node 2: (X[99,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
100,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[100,3] (= 4) > 3.996037006378174)-->node 2: (X[100,1] (= 2) <= 3.9844515323638916)-->node 7: (X[100,1] (= 2) <= 3.000603675842285)-->node 9: (X[100,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
101,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[101,3] (= 3) <= 3.996037006378174)-->node 1: (X[101,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
102,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[102,3] (= 4) > 3.996037006378174)-->node 2: (X[102,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
103,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[103,3] (= 4) > 3.996037006378174)-->node 2: (X[103,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
104,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[104,3] (= 4) > 3.996037006378174)-->node 2: (X[104,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
105,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[105,3] (= 3) <= 3.996037006378174)-->node 1: (X[105,8] (= 1) > 0.9974051713943481)-->node 4: (X[105,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
106,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[106,3] (= 5) > 3.996037006378174)-->node 2: (X[106,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
107,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[107,3] (= 3) <= 3.996037006378174)-->node 1: (X[107,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
108,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[108,3] (= 4) > 3.996037006378174)-->node 2: (X[108,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
109,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[109,3] (= 4) > 3.996037006378174)-->node 2: (X[109,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
110,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[110,3] (= 3) <= 3.996037006378174)-->node 1: (X[110,8] (= 1) > 0.9974051713943481)-->node 4: (X[110,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
111,[0 1 4 5],node 0-->node 1-->node 4-->leaf node 5 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[111,3] (= 3) <= 3.996037006378174)-->node 1: (X[111,8] (= 1) > 0.9974051713943481)-->node 4: (X[111,6] (= 0) <= 0.9539861679077148)-->leaf node 5 (No)",,
112,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[112,3] (= 4) > 3.996037006378174)-->node 2: (X[112,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
113,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[113,3] (= 3) <= 3.996037006378174)-->node 1: (X[113,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
114,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[114,3] (= 4) > 3.996037006378174)-->node 2: (X[114,1] (= 3) <= 3.9844515323638916)-->node 7: (X[114,1] (= 3) <= 3.000603675842285)-->node 9: (X[114,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
115,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[115,3] (= 4) > 3.996037006378174)-->node 2: (X[115,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
116,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[116,3] (= 4) > 3.996037006378174)-->node 2: (X[116,1] (= 2) <= 3.9844515323638916)-->node 7: (X[116,1] (= 2) <= 3.000603675842285)-->node 9: (X[116,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
117,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[117,3] (= 5) > 3.996037006378174)-->node 2: (X[117,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
118,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[118,3] (= 5) > 3.996037006378174)-->node 2: (X[118,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
119,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[119,3] (= 4) > 3.996037006378174)-->node 2: (X[119,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
120,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[120,3] (= 3) <= 3.996037006378174)-->node 1: (X[120,8] (= 1) > 0.9974051713943481)-->node 4: (X[120,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
121,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[121,3] (= 5) > 3.996037006378174)-->node 2: (X[121,1] (= 3) <= 3.9844515323638916)-->node 7: (X[121,1] (= 3) <= 3.000603675842285)-->node 9: (X[121,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
122,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[122,3] (= 4) > 3.996037006378174)-->node 2: (X[122,1] (= 2) <= 3.9844515323638916)-->node 7: (X[122,1] (= 2) <= 3.000603675842285)-->node 9: (X[122,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
123,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[123,3] (= 5) > 3.996037006378174)-->node 2: (X[123,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
124,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[124,3] (= 3) <= 3.996037006378174)-->node 1: (X[124,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
125,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[125,3] (= 3) <= 3.996037006378174)-->node 1: (X[125,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
126,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[126,3] (= 5) > 3.996037006378174)-->node 2: (X[126,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
127,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[127,3] (= 5) > 3.996037006378174)-->node 2: (X[127,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
128,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[128,3] (= 5) > 3.996037006378174)-->node 2: (X[128,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
129,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[129,3] (= 4) > 3.996037006378174)-->node 2: (X[129,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
130,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[130,3] (= 5) > 3.996037006378174)-->node 2: (X[130,1] (= 3) <= 3.9844515323638916)-->node 7: (X[130,1] (= 3) <= 3.000603675842285)-->node 9: (X[130,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
131,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[131,3] (= 4) > 3.996037006378174)-->node 2: (X[131,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
132,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[132,3] (= 5) > 3.996037006378174)-->node 2: (X[132,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
133,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[133,3] (= 3) <= 3.996037006378174)-->node 1: (X[133,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
134,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[134,3] (= 5) > 3.996037006378174)-->node 2: (X[134,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
135,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[135,3] (= 4) > 3.996037006378174)-->node 2: (X[135,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
136,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[136,3] (= 4) > 3.996037006378174)-->node 2: (X[136,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
137,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[137,3] (= 5) > 3.996037006378174)-->node 2: (X[137,1] (= 2) <= 3.9844515323638916)-->node 7: (X[137,1] (= 2) <= 3.000603675842285)-->node 9: (X[137,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
138,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[138,3] (= 5) > 3.996037006378174)-->node 2: (X[138,1] (= 2) <= 3.9844515323638916)-->node 7: (X[138,1] (= 2) <= 3.000603675842285)-->node 9: (X[138,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
139,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[139,3] (= 5) > 3.996037006378174)-->node 2: (X[139,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
140,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[140,3] (= 4) > 3.996037006378174)-->node 2: (X[140,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
141,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[141,3] (= 5) > 3.996037006378174)-->node 2: (X[141,1] (= 2) <= 3.9844515323638916)-->node 7: (X[141,1] (= 2) <= 3.000603675842285)-->node 9: (X[141,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
142,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[142,3] (= 4) > 3.996037006378174)-->node 2: (X[142,1] (= 3) <= 3.9844515323638916)-->node 7: (X[142,1] (= 3) <= 3.000603675842285)-->node 9: (X[142,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
143,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[143,3] (= 4) > 3.996037006378174)-->node 2: (X[143,1] (= 3) <= 3.9844515323638916)-->node 7: (X[143,1] (= 3) <= 3.000603675842285)-->node 9: (X[143,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
144,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[144,3] (= 5) > 3.996037006378174)-->node 2: (X[144,1] (= 3) <= 3.9844515323638916)-->node 7: (X[144,1] (= 3) <= 3.000603675842285)-->node 9: (X[144,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
145,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[145,3] (= 4) > 3.996037006378174)-->node 2: (X[145,1] (= 2) <= 3.9844515323638916)-->node 7: (X[145,1] (= 2) <= 3.000603675842285)-->node 9: (X[145,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
146,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[146,3] (= 4) > 3.996037006378174)-->node 2: (X[146,1] (= 3) <= 3.9844515323638916)-->node 7: (X[146,1] (= 3) <= 3.000603675842285)-->node 9: (X[146,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
147,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[147,3] (= 5) > 3.996037006378174)-->node 2: (X[147,1] (= 3) <= 3.9844515323638916)-->node 7: (X[147,1] (= 3) <= 3.000603675842285)-->node 9: (X[147,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
148,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[148,3] (= 4) > 3.996037006378174)-->node 2: (X[148,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
149,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[149,3] (= 3) <= 3.996037006378174)-->node 1: (X[149,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
150,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[150,3] (= 4) > 3.996037006378174)-->node 2: (X[150,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
151,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[151,3] (= 4) > 3.996037006378174)-->node 2: (X[151,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
152,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[152,3] (= 5) > 3.996037006378174)-->node 2: (X[152,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
153,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[153,3] (= 4) > 3.996037006378174)-->node 2: (X[153,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
154,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[154,3] (= 5) > 3.996037006378174)-->node 2: (X[154,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
155,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[155,3] (= 4) > 3.996037006378174)-->node 2: (X[155,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
156,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[156,3] (= 3) <= 3.996037006378174)-->node 1: (X[156,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
157,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[157,3] (= 4) > 3.996037006378174)-->node 2: (X[157,1] (= 3) <= 3.9844515323638916)-->node 7: (X[157,1] (= 3) <= 3.000603675842285)-->node 9: (X[157,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
158,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[158,3] (= 4) > 3.996037006378174)-->node 2: (X[158,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
159,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[159,3] (= 3) <= 3.996037006378174)-->node 1: (X[159,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
160,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[160,3] (= 5) > 3.996037006378174)-->node 2: (X[160,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
161,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[161,3] (= 4) > 3.996037006378174)-->node 2: (X[161,1] (= 2) <= 3.9844515323638916)-->node 7: (X[161,1] (= 2) <= 3.000603675842285)-->node 9: (X[161,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
162,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[162,3] (= 5) > 3.996037006378174)-->node 2: (X[162,1] (= 3) <= 3.9844515323638916)-->node 7: (X[162,1] (= 3) <= 3.000603675842285)-->node 9: (X[162,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
